started_hour,rides,avg_speed,temp,wind,humidity,solar_rad,interval_rain
2021-01-01T00:00:00Z,35,26.932893258426965,NA,NA,NA,NA,NA
2021-01-01T01:00:00Z,48,25.380514993481096,NA,NA,NA,NA,NA
2021-01-01T02:00:00Z,57,20.302565789473682,NA,NA,NA,NA,NA
2021-01-01T03:00:00Z,17,19.98054574638844,NA,NA,NA,NA,NA
2021-01-01T04:00:00Z,14,24.680976013234076,NA,NA,NA,NA,NA
2021-01-01T05:00:00Z,29,26.43661956521739,NA,NA,NA,NA,NA
2021-01-01T06:00:00Z,48,26.691075571177503,NA,NA,NA,NA,NA
2021-01-01T07:00:00Z,51,26.966709980646943,NA,NA,NA,NA,NA
2021-01-01T08:00:00Z,49,27.25029882859192,NA,NA,NA,NA,NA
2021-01-01T09:00:00Z,46,26.602060869565218,NA,NA,NA,NA,NA
2021-01-01T10:00:00Z,83,26.150629874025196,NA,NA,NA,NA,NA
2021-01-01T11:00:00Z,75,24.616757425742577,NA,NA,NA,NA,NA
2021-01-01T12:00:00Z,55,24.010205342540434,NA,NA,NA,NA,NA
2021-01-01T13:00:00Z,65,24.536526353024406,NA,NA,NA,NA,NA
2021-01-01T14:00:00Z,85,24.219573753095155,NA,NA,NA,NA,NA
2021-01-01T15:00:00Z,71,24.05341860872613,NA,NA,NA,NA,NA
2021-01-01T16:00:00Z,47,23.71326548830566,NA,NA,NA,NA,NA
2021-01-01T17:00:00Z,53,23.50906058921623,NA,NA,NA,NA,NA
2021-01-01T18:00:00Z,34,23.53401647194024,NA,NA,NA,NA,NA
2021-01-01T19:00:00Z,35,23.84329419299744,NA,NA,NA,NA,NA
2021-01-01T20:00:00Z,18,23.15773647843698,NA,NA,NA,NA,NA
2021-01-01T21:00:00Z,22,22.622512221618685,NA,NA,NA,NA,NA
2021-01-01T22:00:00Z,17,23.60384201077199,NA,NA,NA,NA,NA
2021-01-01T23:00:00Z,14,25.042132752992384,NA,NA,NA,NA,NA
2021-01-02T00:00:00Z,6,25.69801694070752,NA,NA,NA,NA,NA
2021-01-02T01:00:00Z,4,24.537362146050672,NA,NA,NA,NA,NA
2021-01-02T02:00:00Z,6,20.352915632754343,NA,NA,NA,NA,NA
2021-01-02T03:00:00Z,NA,18.079118065433857,NA,NA,NA,NA,NA
2021-01-02T04:00:00Z,3,26.071824915824912,NA,NA,NA,NA,NA
2021-01-02T05:00:00Z,7,26.371616698292222,NA,NA,NA,NA,NA
2021-01-02T06:00:00Z,30,26.118404255319152,NA,NA,NA,NA,NA
2021-01-02T07:00:00Z,44,26.086502170436372,NA,NA,NA,NA,NA
2021-01-02T08:00:00Z,61,26.20177808544304,NA,NA,NA,NA,NA
2021-01-02T09:00:00Z,74,25.629796437659035,NA,NA,NA,NA,NA
2021-01-02T10:00:00Z,127,25.371668871981473,NA,NA,NA,NA,NA
2021-01-02T11:00:00Z,179,24.759529355456287,NA,NA,NA,NA,NA
2021-01-02T12:00:00Z,211,24.540625473269724,NA,NA,NA,NA,NA
2021-01-02T13:00:00Z,261,24.12430480105711,NA,NA,NA,NA,NA
2021-01-02T14:00:00Z,207,23.696652492668623,NA,NA,NA,NA,NA
2021-01-02T15:00:00Z,196,23.948910313901344,NA,NA,NA,NA,NA
2021-01-02T16:00:00Z,220,23.566746600380174,NA,NA,NA,NA,NA
2021-01-02T17:00:00Z,164,23.517559759495526,NA,NA,NA,NA,NA
2021-01-02T18:00:00Z,136,23.6105879643844,NA,NA,NA,NA,NA
2021-01-02T19:00:00Z,110,24.24755063829787,NA,NA,NA,NA,NA
2021-01-02T20:00:00Z,80,24.54197193926581,NA,NA,NA,NA,NA
2021-01-02T21:00:00Z,44,24.63848247332898,NA,NA,NA,NA,NA
2021-01-02T22:00:00Z,45,25.06177065351418,NA,NA,NA,NA,NA
2021-01-02T23:00:00Z,60,25.59350014894251,NA,NA,NA,NA,NA
2021-01-03T00:00:00Z,33,25.251175213675214,NA,NA,NA,NA,NA
2021-01-03T01:00:00Z,17,24.314124748490947,NA,NA,NA,NA,NA
2021-01-03T02:00:00Z,11,18.809750889679716,NA,NA,NA,NA,NA
2021-01-03T03:00:00Z,11,17.733015427769985,NA,NA,NA,NA,NA
2021-01-03T04:00:00Z,7,23.74297781569966,NA,NA,NA,NA,NA
2021-01-03T05:00:00Z,8,25.83,NA,NA,NA,NA,NA
2021-01-03T06:00:00Z,29,26.352268997502676,NA,NA,NA,NA,NA
2021-01-03T07:00:00Z,28,27.015142537730572,NA,NA,NA,NA,NA
2021-01-03T08:00:00Z,56,27.19273932963588,NA,NA,NA,NA,NA
2021-01-03T09:00:00Z,108,26.85751915918546,NA,NA,NA,NA,NA
2021-01-03T10:00:00Z,157,26.377395936082067,NA,NA,NA,NA,NA
2021-01-03T11:00:00Z,163,25.96886803078656,NA,NA,NA,NA,NA
2021-01-03T12:00:00Z,199,25.424480014469165,NA,NA,NA,NA,NA
2021-01-03T13:00:00Z,241,25.31448377071823,NA,NA,NA,NA,NA
2021-01-03T14:00:00Z,286,25.066135054964228,NA,NA,NA,NA,NA
2021-01-03T15:00:00Z,280,25.01217813051146,NA,NA,NA,NA,NA
2021-01-03T16:00:00Z,175,24.88436693407743,NA,NA,NA,NA,NA
2021-01-03T17:00:00Z,136,24.360059224694904,NA,NA,NA,NA,NA
2021-01-03T18:00:00Z,145,24.924644870349493,NA,NA,NA,NA,NA
2021-01-03T19:00:00Z,117,25.25575996761789,NA,NA,NA,NA,NA
2021-01-03T20:00:00Z,64,25.704473563218393,NA,NA,NA,NA,NA
2021-01-03T21:00:00Z,47,25.715441860465116,NA,NA,NA,NA,NA
2021-01-03T22:00:00Z,45,26.518808022922634,NA,NA,NA,NA,NA
2021-01-03T23:00:00Z,20,26.79908904810645,NA,NA,NA,NA,NA
2021-01-04T00:00:00Z,9,27.199250328803156,NA,NA,NA,NA,NA
2021-01-04T01:00:00Z,5,25.8623492286115,NA,NA,NA,NA,NA
2021-01-04T02:00:00Z,6,20.613909348441926,NA,NA,NA,NA,NA
2021-01-04T03:00:00Z,6,20.454161735700197,NA,NA,NA,NA,NA
2021-01-04T04:00:00Z,8,27.556410256410253,NA,NA,NA,NA,NA
2021-01-04T05:00:00Z,47,26.546692073170732,NA,NA,NA,NA,NA
2021-01-04T06:00:00Z,124,24.79055617559524,NA,NA,NA,NA,NA
2021-01-04T07:00:00Z,184,22.74107675070028,NA,NA,NA,NA,NA
2021-01-04T08:00:00Z,203,22.1027725349821,NA,NA,NA,NA,NA
2021-01-04T09:00:00Z,127,23.282663877266387,NA,NA,NA,NA,NA
2021-01-04T10:00:00Z,128,24.32125621098229,NA,NA,NA,NA,NA
2021-01-04T11:00:00Z,153,24.2322474507138,NA,NA,NA,NA,NA
2021-01-04T12:00:00Z,186,23.83453957996769,NA,NA,NA,NA,NA
2021-01-04T13:00:00Z,216,23.666822615056386,NA,NA,NA,NA,NA
2021-01-04T14:00:00Z,209,23.376576636508783,NA,NA,NA,NA,NA
2021-01-04T15:00:00Z,244,22.42067607579945,NA,NA,NA,NA,NA
2021-01-04T16:00:00Z,317,21.65126630092634,NA,NA,NA,NA,NA
2021-01-04T17:00:00Z,344,21.180318927244723,NA,NA,NA,NA,NA
2021-01-04T18:00:00Z,284,22.041830437387656,NA,NA,NA,NA,NA
2021-01-04T19:00:00Z,161,23.404162964843252,NA,NA,NA,NA,NA
2021-01-04T20:00:00Z,120,24.172737774964393,NA,NA,NA,NA,NA
2021-01-04T21:00:00Z,58,24.956973506091664,NA,NA,NA,NA,NA
2021-01-04T22:00:00Z,50,25.658458965209633,NA,NA,NA,NA,NA
2021-01-04T23:00:00Z,20,26.254927857935627,NA,NA,NA,NA,NA
2021-01-05T00:00:00Z,21,26.808543956043955,NA,NA,NA,NA,NA
2021-01-05T01:00:00Z,5,26.16150310559006,NA,NA,NA,NA,NA
2021-01-05T02:00:00Z,3,21.567645811240723,NA,NA,NA,NA,NA
2021-01-05T03:00:00Z,3,22.202729693741677,NA,NA,NA,NA,NA
2021-01-05T04:00:00Z,10,27.859761006289308,NA,NA,NA,NA,NA
2021-01-05T05:00:00Z,53,26.541465904450796,NA,NA,NA,NA,NA
2021-01-05T06:00:00Z,130,24.514437054631827,NA,NA,NA,NA,NA
2021-01-05T07:00:00Z,222,22.547754098360656,NA,NA,NA,NA,NA
2021-01-05T08:00:00Z,235,21.92356342287849,NA,NA,NA,NA,NA
2021-01-05T09:00:00Z,143,22.820710251171736,NA,NA,NA,NA,NA
2021-01-05T10:00:00Z,145,24.10106569615528,NA,NA,NA,NA,NA
2021-01-05T11:00:00Z,177,24.051831125173027,NA,NA,NA,NA,NA
2021-01-05T12:00:00Z,238,23.68358002762976,NA,NA,NA,NA,NA
2021-01-05T13:00:00Z,262,23.48811447811448,NA,NA,NA,NA,NA
2021-01-05T14:00:00Z,259,23.116301502666023,NA,NA,NA,NA,NA
2021-01-05T15:00:00Z,275,22.022942545454548,NA,NA,NA,NA,NA
2021-01-05T16:00:00Z,344,21.26708928805559,NA,NA,NA,NA,NA
2021-01-05T17:00:00Z,466,20.79134424470083,NA,NA,NA,NA,NA
2021-01-05T18:00:00Z,350,22.024511037265608,NA,NA,NA,NA,NA
2021-01-05T19:00:00Z,232,23.561018019405513,NA,NA,NA,NA,NA
2021-01-05T20:00:00Z,108,24.396406374501993,NA,NA,NA,NA,NA
2021-01-05T21:00:00Z,78,25.228003098973463,NA,NA,NA,NA,NA
2021-01-05T22:00:00Z,53,25.63781444726517,NA,NA,NA,NA,NA
2021-01-05T23:00:00Z,33,26.471722652885443,NA,NA,NA,NA,NA
2021-01-06T00:00:00Z,13,26.989252896524174,NA,NA,NA,NA,NA
2021-01-06T01:00:00Z,3,26.056787726988105,NA,NA,NA,NA,NA
2021-01-06T02:00:00Z,3,21.385561797752807,NA,NA,NA,NA,NA
2021-01-06T03:00:00Z,6,20.623904653802498,NA,NA,NA,NA,NA
2021-01-06T04:00:00Z,10,27.7460387694901,NA,NA,NA,NA,NA
2021-01-06T05:00:00Z,44,26.6237920997921,NA,NA,NA,NA,NA
2021-01-06T06:00:00Z,143,24.480147748592874,NA,NA,NA,NA,NA
2021-01-06T07:00:00Z,222,22.711989300044582,NA,NA,NA,NA,NA
2021-01-06T08:00:00Z,263,22.203130816505706,NA,NA,NA,NA,NA
2021-01-06T09:00:00Z,157,23.273574879227052,NA,NA,NA,NA,NA
2021-01-06T10:00:00Z,163,24.115121264086234,NA,NA,NA,NA,NA
2021-01-06T11:00:00Z,228,24.069244385733157,NA,NA,NA,NA,NA
2021-01-06T12:00:00Z,252,23.714135486411973,NA,NA,NA,NA,NA
2021-01-06T13:00:00Z,245,23.44561150191287,NA,NA,NA,NA,NA
2021-01-06T14:00:00Z,224,23.12711330049261,NA,NA,NA,NA,NA
2021-01-06T15:00:00Z,269,22.266122349262194,NA,NA,NA,NA,NA
2021-01-06T16:00:00Z,361,21.456051634505243,NA,NA,NA,NA,NA
2021-01-06T17:00:00Z,394,20.793402660001785,NA,NA,NA,NA,NA
2021-01-06T18:00:00Z,373,21.795297302618625,NA,NA,NA,NA,NA
2021-01-06T19:00:00Z,192,23.464846556886226,NA,NA,NA,NA,NA
2021-01-06T20:00:00Z,130,24.296593597224415,NA,NA,NA,NA,NA
2021-01-06T21:00:00Z,83,25.01875723658819,NA,NA,NA,NA,NA
2021-01-06T22:00:00Z,71,25.76891439063576,NA,NA,NA,NA,NA
2021-01-06T23:00:00Z,35,26.472033123929183,NA,NA,NA,NA,NA
2021-01-07T00:00:00Z,27,27.12740843949045,NA,NA,NA,NA,NA
2021-01-07T01:00:00Z,13,25.96069664344522,NA,NA,NA,NA,NA
2021-01-07T02:00:00Z,4,21.17463848720801,NA,NA,NA,NA,NA
2021-01-07T03:00:00Z,11,22.06813148788927,NA,NA,NA,NA,NA
2021-01-07T04:00:00Z,14,27.98816447647308,NA,NA,NA,NA,NA
2021-01-07T05:00:00Z,51,26.327042544403138,NA,NA,NA,NA,NA
2021-01-07T06:00:00Z,122,24.67182939850516,NA,NA,NA,NA,NA
2021-01-07T07:00:00Z,222,22.654454619639136,NA,NA,NA,NA,NA
2021-01-07T08:00:00Z,243,22.176197583511016,NA,NA,NA,NA,NA
2021-01-07T09:00:00Z,172,22.918289230769233,NA,NA,NA,NA,NA
2021-01-07T10:00:00Z,154,24.067961672473867,NA,NA,NA,NA,NA
2021-01-07T11:00:00Z,215,23.88666090655324,NA,NA,NA,NA,NA
2021-01-07T12:00:00Z,244,23.545770308123252,NA,NA,NA,NA,NA
2021-01-07T13:00:00Z,216,23.357929254783482,NA,NA,NA,NA,NA
2021-01-07T14:00:00Z,223,23.146802744039586,NA,NA,NA,NA,NA
2021-01-07T15:00:00Z,261,22.270461201314873,NA,NA,NA,NA,NA
2021-01-07T16:00:00Z,333,21.43738316928261,NA,NA,NA,NA,NA
2021-01-07T17:00:00Z,421,20.972616747895437,NA,NA,NA,NA,NA
2021-01-07T18:00:00Z,354,22.114344343354432,NA,NA,NA,NA,NA
2021-01-07T19:00:00Z,227,23.69205505761844,NA,NA,NA,NA,NA
2021-01-07T20:00:00Z,150,24.6512769431744,NA,NA,NA,NA,NA
2021-01-07T21:00:00Z,94,25.34237391646966,NA,NA,NA,NA,NA
2021-01-07T22:00:00Z,67,25.951046378798264,NA,NA,NA,NA,NA
2021-01-07T23:00:00Z,42,26.517174837064324,NA,NA,NA,NA,NA
2021-01-08T00:00:00Z,22,27.222838842975207,NA,NA,NA,NA,NA
2021-01-08T01:00:00Z,6,26.04215587680704,NA,NA,NA,NA,NA
2021-01-08T02:00:00Z,7,21.838234019501623,NA,NA,NA,NA,NA
2021-01-08T03:00:00Z,7,18.94009638554217,NA,NA,NA,NA,NA
2021-01-08T04:00:00Z,11,28.41442845394737,NA,NA,NA,NA,NA
2021-01-08T05:00:00Z,57,26.76721709470305,NA,NA,NA,NA,NA
2021-01-08T06:00:00Z,150,24.789784498154543,NA,NA,NA,NA,NA
2021-01-08T07:00:00Z,246,22.73421014427003,NA,NA,NA,NA,NA
2021-01-08T08:00:00Z,248,22.067881454872023,NA,NA,NA,NA,NA
2021-01-08T09:00:00Z,200,22.980179358409345,NA,NA,NA,NA,NA
2021-01-08T10:00:00Z,189,23.984872531867033,NA,NA,NA,NA,NA
2021-01-08T11:00:00Z,227,24.101120192951896,NA,NA,NA,NA,NA
2021-01-08T12:00:00Z,240,23.689089063345964,NA,NA,NA,NA,NA
2021-01-08T13:00:00Z,205,23.25268273955774,NA,NA,NA,NA,NA
2021-01-08T14:00:00Z,184,22.761439004598323,NA,NA,NA,NA,NA
2021-01-08T15:00:00Z,248,21.841605936293437,NA,NA,NA,NA,NA
2021-01-08T16:00:00Z,331,21.30384229779163,NA,NA,NA,NA,NA
2021-01-08T17:00:00Z,360,21.01188670927926,NA,NA,NA,NA,NA
2021-01-08T18:00:00Z,374,22.015666505674957,NA,NA,NA,NA,NA
2021-01-08T19:00:00Z,222,23.719985939696922,NA,NA,NA,NA,NA
2021-01-08T20:00:00Z,140,24.405365970339655,NA,NA,NA,NA,NA
2021-01-08T21:00:00Z,75,25.085933609958506,NA,NA,NA,NA,NA
2021-01-08T22:00:00Z,58,25.949303882195448,NA,NA,NA,NA,NA
2021-01-08T23:00:00Z,60,26.563660616061608,NA,NA,NA,NA,NA
2021-01-09T00:00:00Z,47,26.789279493269994,NA,NA,NA,NA,NA
2021-01-09T01:00:00Z,28,26.610702179176755,NA,NA,NA,NA,NA
2021-01-09T02:00:00Z,23,21.814046822742476,NA,NA,NA,NA,NA
2021-01-09T03:00:00Z,11,20.726819830713424,NA,NA,NA,NA,NA
2021-01-09T04:00:00Z,8,26.842172808132148,NA,NA,NA,NA,NA
2021-01-09T05:00:00Z,16,27.43199686151432,NA,NA,NA,NA,NA
2021-01-09T06:00:00Z,39,27.13687641012785,NA,NA,NA,NA,NA
2021-01-09T07:00:00Z,84,26.828937188019967,NA,NA,NA,NA,NA
2021-01-09T08:00:00Z,125,26.74999455732946,NA,NA,NA,NA,NA
2021-01-09T09:00:00Z,221,26.075217391304346,NA,NA,NA,NA,NA
2021-01-09T10:00:00Z,290,25.48527851458886,NA,NA,NA,NA,NA
2021-01-09T11:00:00Z,404,24.879442959001782,NA,NA,NA,NA,NA
2021-01-09T12:00:00Z,511,24.33968890827155,NA,NA,NA,NA,NA
2021-01-09T13:00:00Z,511,24.160079096045195,NA,NA,NA,NA,NA
2021-01-09T14:00:00Z,520,23.93581011203677,NA,NA,NA,NA,NA
2021-01-09T15:00:00Z,548,24.04673305631179,NA,NA,NA,NA,NA
2021-01-09T16:00:00Z,442,23.65292949640288,NA,NA,NA,NA,NA
2021-01-09T17:00:00Z,313,23.54357255382461,NA,NA,NA,NA,NA
2021-01-09T18:00:00Z,240,23.99485750589944,NA,NA,NA,NA,NA
2021-01-09T19:00:00Z,198,24.31638911128903,NA,NA,NA,NA,NA
2021-01-09T20:00:00Z,136,24.848060039648825,NA,NA,NA,NA,NA
2021-01-09T21:00:00Z,85,25.08706687898089,NA,NA,NA,NA,NA
2021-01-09T22:00:00Z,88,25.858155339805826,NA,NA,NA,NA,NA
2021-01-09T23:00:00Z,73,26.159833737443716,NA,NA,NA,NA,NA
2021-01-10T00:00:00Z,51,27.596562694946975,NA,NA,NA,NA,NA
2021-01-10T01:00:00Z,35,29.65929532858274,NA,NA,NA,NA,NA
2021-01-10T02:00:00Z,23,26.77330508474576,NA,NA,NA,NA,NA
2021-01-10T03:00:00Z,16,20.358982785602503,NA,NA,NA,NA,NA
2021-01-10T04:00:00Z,6,24.308396624472575,NA,NA,NA,NA,NA
2021-01-10T05:00:00Z,15,26.62842105263158,NA,NA,NA,NA,NA
2021-01-10T06:00:00Z,47,26.91184599156118,NA,NA,NA,NA,NA
2021-01-10T07:00:00Z,57,27.219041515742546,NA,NA,NA,NA,NA
2021-01-10T08:00:00Z,100,27.21698780779345,NA,NA,NA,NA,NA
2021-01-10T09:00:00Z,127,26.87738893728223,NA,NA,NA,NA,NA
2021-01-10T10:00:00Z,235,26.19347219413549,NA,NA,NA,NA,NA
2021-01-10T11:00:00Z,277,25.8298686244204,NA,NA,NA,NA,NA
2021-01-10T12:00:00Z,296,25.63797465995901,NA,NA,NA,NA,NA
2021-01-10T13:00:00Z,356,25.260576783114992,NA,NA,NA,NA,NA
2021-01-10T14:00:00Z,307,24.84757359500446,NA,NA,NA,NA,NA
2021-01-10T15:00:00Z,339,24.885893549524145,NA,NA,NA,NA,NA
2021-01-10T16:00:00Z,278,24.88352479050279,NA,NA,NA,NA,NA
2021-01-10T17:00:00Z,180,24.45141159780103,NA,NA,NA,NA,NA
2021-01-10T18:00:00Z,152,24.882458256029686,NA,NA,NA,NA,NA
2021-01-10T19:00:00Z,143,25.336567650050863,NA,NA,NA,NA,NA
2021-01-10T20:00:00Z,101,25.79399683687302,NA,NA,NA,NA,NA
2021-01-10T21:00:00Z,78,25.8662209889001,NA,NA,NA,NA,NA
2021-01-10T22:00:00Z,49,26.243538590136527,NA,NA,NA,NA,NA
2021-01-10T23:00:00Z,35,26.318343313373255,NA,NA,NA,NA,NA
2021-01-11T00:00:00Z,19,26.937448031844315,NA,NA,NA,NA,NA
2021-01-11T01:00:00Z,11,26.479591280653953,NA,NA,NA,NA,NA
2021-01-11T02:00:00Z,5,20.963941176470588,NA,NA,NA,NA,NA
2021-01-11T03:00:00Z,6,21.76546803652968,NA,NA,NA,NA,NA
2021-01-11T04:00:00Z,6,28.236331510307107,NA,NA,NA,NA,NA
2021-01-11T05:00:00Z,35,26.765405629139075,NA,NA,NA,NA,NA
2021-01-11T06:00:00Z,127,24.83457723478892,NA,NA,NA,NA,NA
2021-01-11T07:00:00Z,243,22.69306506377902,NA,NA,NA,NA,NA
2021-01-11T08:00:00Z,246,22.211561740070252,NA,NA,NA,NA,NA
2021-01-11T09:00:00Z,144,22.961924348904503,NA,NA,NA,NA,NA
2021-01-11T10:00:00Z,132,24.221459473215422,NA,NA,NA,NA,NA
2021-01-11T11:00:00Z,158,24.085997846857758,NA,NA,NA,NA,NA
2021-01-11T12:00:00Z,174,23.777487329954656,NA,NA,NA,NA,NA
2021-01-11T13:00:00Z,210,23.270684434434433,NA,NA,NA,NA,NA
2021-01-11T14:00:00Z,210,23.313664589361228,NA,NA,NA,NA,NA
2021-01-11T15:00:00Z,226,22.24459200464621,NA,NA,NA,NA,NA
2021-01-11T16:00:00Z,312,21.48830657190489,NA,NA,NA,NA,NA
2021-01-11T17:00:00Z,370,20.973455492758742,NA,NA,NA,NA,NA
2021-01-11T18:00:00Z,337,21.89494859359845,NA,NA,NA,NA,NA
2021-01-11T19:00:00Z,169,23.765129527317374,NA,NA,NA,NA,NA
2021-01-11T20:00:00Z,101,24.552931409062694,NA,NA,NA,NA,NA
2021-01-11T21:00:00Z,57,25.271026180011464,NA,NA,NA,NA,NA
2021-01-11T22:00:00Z,52,25.7442352156514,NA,NA,NA,NA,NA
2021-01-11T23:00:00Z,32,26.860838551592703,NA,NA,NA,NA,NA
2021-01-12T00:00:00Z,16,27.71253667953668,NA,NA,NA,NA,NA
2021-01-12T01:00:00Z,5,26.180672059738647,NA,NA,NA,NA,NA
2021-01-12T02:00:00Z,1,21.826212278876174,NA,NA,NA,NA,NA
2021-01-12T03:00:00Z,4,20.655491990846684,NA,NA,NA,NA,NA
2021-01-12T04:00:00Z,7,27.80394957983193,NA,NA,NA,NA,NA
2021-01-12T05:00:00Z,41,26.49192221084954,NA,NA,NA,NA,NA
2021-01-12T06:00:00Z,130,24.68621272008624,NA,NA,NA,NA,NA
2021-01-12T07:00:00Z,263,22.896198676697182,NA,NA,NA,NA,NA
2021-01-12T08:00:00Z,237,22.306728482697427,NA,NA,NA,NA,NA
2021-01-12T09:00:00Z,192,23.233869149471563,NA,NA,NA,NA,NA
2021-01-12T10:00:00Z,139,24.118838371221585,NA,NA,NA,NA,NA
2021-01-12T11:00:00Z,209,24.215810467139608,NA,NA,NA,NA,NA
2021-01-12T12:00:00Z,277,23.98357731137088,NA,NA,NA,NA,NA
2021-01-12T13:00:00Z,269,23.40529588766299,NA,NA,NA,NA,NA
2021-01-12T14:00:00Z,262,23.396127341659234,NA,NA,NA,NA,NA
2021-01-12T15:00:00Z,342,22.246335047468353,NA,NA,NA,NA,NA
2021-01-12T16:00:00Z,417,21.505512945991637,NA,NA,NA,NA,NA
2021-01-12T17:00:00Z,452,20.99812834224599,NA,NA,NA,NA,NA
2021-01-12T18:00:00Z,385,21.83960757247091,NA,NA,NA,NA,NA
2021-01-12T19:00:00Z,233,23.48482554477894,NA,NA,NA,NA,NA
2021-01-12T20:00:00Z,136,24.235808917197453,NA,NA,NA,NA,NA
2021-01-12T21:00:00Z,77,24.948389635316698,NA,NA,NA,NA,NA
2021-01-12T22:00:00Z,55,25.53913483146067,NA,NA,NA,NA,NA
2021-01-12T23:00:00Z,37,25.840004058441558,NA,NA,NA,NA,NA
2021-01-13T00:00:00Z,19,28.39327702702703,NA,NA,NA,NA,NA
2021-01-13T01:00:00Z,13,28.11889331210191,NA,NA,NA,NA,NA
2021-01-13T02:00:00Z,8,22.011262272089763,NA,NA,NA,NA,NA
2021-01-13T03:00:00Z,7,20.368090452261306,NA,NA,NA,NA,NA
2021-01-13T04:00:00Z,15,27.580395716945997,NA,NA,NA,NA,NA
2021-01-13T05:00:00Z,49,26.350921969345098,NA,NA,NA,NA,NA
2021-01-13T06:00:00Z,163,24.42806035068642,NA,NA,NA,NA,NA
2021-01-13T07:00:00Z,243,22.64586069374884,NA,NA,NA,NA,NA
2021-01-13T08:00:00Z,278,22.370448359531597,NA,NA,NA,NA,NA
2021-01-13T09:00:00Z,190,23.088502197265626,NA,NA,NA,NA,NA
2021-01-13T10:00:00Z,193,23.50876904690768,NA,NA,NA,NA,NA
2021-01-13T11:00:00Z,229,23.862389310977207,NA,NA,NA,NA,NA
2021-01-13T12:00:00Z,261,23.57918597042272,NA,NA,NA,NA,NA
2021-01-13T13:00:00Z,308,23.201063488142292,NA,NA,NA,NA,NA
2021-01-13T14:00:00Z,270,22.779326724044015,NA,NA,NA,NA,NA
2021-01-13T15:00:00Z,339,22.015412586056435,NA,NA,NA,NA,NA
2021-01-13T16:00:00Z,385,21.219638056751293,NA,NA,NA,NA,NA
2021-01-13T17:00:00Z,503,20.73642340913097,NA,NA,NA,NA,NA
2021-01-13T18:00:00Z,349,21.83738216311363,NA,NA,NA,NA,NA
2021-01-13T19:00:00Z,274,23.499804458836717,NA,NA,NA,NA,NA
2021-01-13T20:00:00Z,163,24.365546099290782,NA,NA,NA,NA,NA
2021-01-13T21:00:00Z,84,24.930414615675883,NA,NA,NA,NA,NA
2021-01-13T22:00:00Z,74,25.87894903022102,NA,NA,NA,NA,NA
2021-01-13T23:00:00Z,32,26.539961165048542,NA,NA,NA,NA,NA
2021-01-14T00:00:00Z,19,26.781416925465837,NA,NA,NA,NA,NA
2021-01-14T01:00:00Z,9,26.512237918215614,NA,NA,NA,NA,NA
2021-01-14T02:00:00Z,7,21.66452380952381,NA,NA,NA,NA,NA
2021-01-14T03:00:00Z,5,NA,NA,NA,NA,NA,NA
2021-01-14T04:00:00Z,14,28.02407727503813,NA,NA,NA,NA,NA
2021-01-14T05:00:00Z,53,26.563333333333333,NA,NA,NA,NA,NA
2021-01-14T06:00:00Z,148,24.633399343801266,NA,NA,NA,NA,NA
2021-01-14T07:00:00Z,273,22.73325752148997,NA,NA,NA,NA,NA
2021-01-14T08:00:00Z,293,21.895819379928703,NA,NA,NA,NA,NA
2021-01-14T09:00:00Z,222,22.484607889175862,NA,NA,NA,NA,NA
2021-01-14T10:00:00Z,179,23.90923904974016,NA,NA,NA,NA,NA
2021-01-14T11:00:00Z,244,23.839496730731128,NA,NA,NA,NA,NA
2021-01-14T12:00:00Z,278,23.62391549844237,NA,NA,NA,NA,NA
2021-01-14T13:00:00Z,274,23.15480797636632,NA,NA,NA,NA,NA
2021-01-14T14:00:00Z,245,22.775917741935483,NA,NA,NA,NA,NA
2021-01-14T15:00:00Z,282,21.710347949080624,NA,NA,NA,NA,NA
2021-01-14T16:00:00Z,305,20.537173244490006,NA,NA,NA,NA,NA
2021-01-14T17:00:00Z,260,19.946251453676187,NA,NA,NA,NA,NA
2021-01-14T18:00:00Z,162,20.98904154096078,NA,NA,NA,NA,NA
2021-01-14T19:00:00Z,150,22.66565720294427,NA,NA,NA,NA,NA
2021-01-14T20:00:00Z,72,23.772925614690323,NA,NA,NA,NA,NA
2021-01-14T21:00:00Z,51,24.445570057581573,NA,NA,NA,NA,NA
2021-01-14T22:00:00Z,47,25.033799600975392,NA,NA,NA,NA,NA
2021-01-14T23:00:00Z,26,25.77413497589716,NA,NA,NA,NA,NA
2021-01-15T00:00:00Z,18,26.15166347992352,NA,NA,NA,NA,NA
2021-01-15T01:00:00Z,11,25.64498780487805,NA,NA,NA,NA,NA
2021-01-15T02:00:00Z,4,21.419334061135373,NA,NA,NA,NA,NA
2021-01-15T03:00:00Z,5,19.03166219839142,NA,NA,NA,NA,NA
2021-01-15T04:00:00Z,14,27.28780315614618,NA,NA,NA,NA,NA
2021-01-15T05:00:00Z,47,26.093007883565797,NA,NA,NA,NA,NA
2021-01-15T06:00:00Z,143,24.29712071395021,NA,NA,NA,NA,NA
2021-01-15T07:00:00Z,241,22.367302135393004,NA,NA,NA,NA,NA
2021-01-15T08:00:00Z,260,21.733044162658505,NA,NA,NA,NA,NA
2021-01-15T09:00:00Z,133,22.334008330027768,NA,NA,NA,NA,NA
2021-01-15T10:00:00Z,129,23.37163079168187,NA,NA,NA,NA,NA
2021-01-15T11:00:00Z,192,23.419382219338093,NA,NA,NA,NA,NA
2021-01-15T12:00:00Z,219,23.220192510548525,NA,NA,NA,NA,NA
